text,emotion
Jestem pelen wdziecznosci za ten moment!,szczesliwy
To jak cudowna chwila!,szczesliwy
To magiczny czas w moim zyciu!,szczesliwy
Jestem pelen energii!,szczesliwy
Nie moge uciec od tego napiecia,przerazony
Znowu wszystko sie rozsypuje,zly
Znowu musze walczyc o wszystko,zly
Trzeba to jeszcze zweryfikowac,neutralny
Znowu to sie nie udalo,zly
Znowu popelnilem ten sam blad,zly
Zajmijmy sie tym na spokojnie,neutralny
Nie potrafie juz myslec logicznie,przerazony
Stracilem wiare w ludzi.,smutny
Jak to sie stalo?,zdegustowany
Zaraz sprawdze szczegoly,neutralny
To jest jakas zenada,zdegustowany
Nie moge znalezc zadnego wyjscia,przerazony
Sprawdze dostepne opcje,neutralny
To absolutnie rewelacyjne!,szczesliwy
Oto czas na cicha refleksje.,kontemplujacy
To juz mnie po prostu irytuje,zly
Jestem pelen nadziei!,szczesliwy
Zalatwimy to pozniej,neutralny
Znowu wszystko sie rozsypalo,zly
Co sie wydarzy?!,przerazony
Jestem pelen emocji!,szczesliwy
Znowu czuje sie jakbym byl sam z tym wszystkim.,smutny
To po prostu nie do zniesienia,zdegustowany
To najlepszy czas w moim zyciu!,szczesliwy
To uczucie wzbiera we mnie jak fala paniki,przerazony
Rownowaga zagoscila w moim sercu.,kontemplujacy
Kazdy oddech wypelnia mnie poczuciem spokoju.,kontemplujacy
To miejsce jest jak azyl ciszy.,kontemplujacy
To najlepszy wybor!,szczesliwy
Rownowaga ogarnia kazda czastke mojej duszy.,kontemplujacy
Czy to jakis zart?,zdegustowany
Patrzenie na gory w oddali daje mi poczucie spokoju i harmonii.,kontemplujacy
Prosze o wiecej szczegolow w tej sprawie,neutralny
To jak spelnione marzenie!,szczesliwy
Nic juz mnie nie motywuje.,smutny
Skontaktuje sie z odpowiednia osoba,neutralny
Znowu musze zaczynac od zera.,zly
Brak slow na te amatorke,zdegustowany
Znowu czuje sie przegrany.,smutny
Chwile kontemplacji pomagaja mi dostrzec piekno w najmniejszych rzeczach.,kontemplujacy
To jest masakra,zdegustowany
Zalatwimy to pozniej,neutralny
Za chwile wroce z odpowiedzia,neutralny
Sprawdze to pozniej,neutralny
To wymaga jeszcze dyskusji,neutralny
Nie moge w to uwierzyc! ,zaskoczony
Zajmuje sie tym po konsultacji,neutralny
To nie nadaje sie do niczego,zdegustowany
To absolutnie fantastyczna chwila!,szczesliwy
Nie ogarniam tego braku kompetencji,zdegustowany
Za chwile to sprawdze,neutralny
Jak mozna bylo dopuscic do czegos tak absurdalnego? ,zdegustowany
Zaraz sie to skonczy!,przerazony
Zajmijmy sie tym pozniej,neutralny
Czuje sie odrzucony.,smutny
Spokoj zbliza mnie do harmonii.,kontemplujacy
Kazdy moment jest cudem.,kontemplujacy
Znowu mnie zawiodles,zly
Jestem pelen szczescia!,szczesliwy
Zajmuje sie tym teraz,neutralny
Skontaktuje sie z odpowiednia osoba,neutralny
Znowu czuje sie jakbym nie mial sily na nic.,smutny
Jestem pelen entuzjazmu!,szczesliwy
To wymaga omowienia,neutralny
Zaraz znikne!,przerazony
To uczucie mnie przytlacza w kazdej chwili,przerazony
To miejsce jest pelne tajemnicy.,kontemplujacy
To mnie przytlacza do granic,przerazony
Zajme sie tym wkrotce,neutralny
Zajmijmy sie tym pozniej,neutralny
Jestem w szoku,przerazony
Kazdy oddech w tym miejscu przypomina mi o pieknie prostych chwil.,kontemplujacy
Zajmuje sie tym pozniej,neutralny
To wykracza poza moje najsmielsze oczekiwania!,zaskoczony
Znowu wszystko sie zawalilo,zly
Zaraz wroce,neutralny
To jest po prostu swietne!,zaskoczony
To po prostu nie ma sensu,zly
To jak spelnione marzenie!,szczesliwy
Jestem w pelni szczesliwy!,szczesliwy
Nic nie ma sensu.,smutny
Jestem pelen szczescia!,szczesliwy
Po prostu niesamowite!,szczesliwy
To uczucie jest jak drzenie w sercu,przerazony
Kazdy promien slonca jest jak dotyk nieba.,kontemplujacy
Po prostu nie moge juz tego zniesc,zly
Jestem pelen emocji!,szczesliwy
Sprawdze szczegoly,neutralny
Sprawdze to pozniej,neutralny
To mnie calkowicie zaskoczylo. ,zdegustowany
Po prostu mam tego dosc,zly
To jest przytlaczajace,przerazony
Chcialbym znalezc sens w tym wszystkim.,smutny
Zglosze to po rozmowie,neutralny
To wyglada na kompletna klape. ,zdegustowany
To po prostu nie jest mozliwe. ,zdegustowany
Za chwile to sprawdzimy,neutralny
To wszystko jest za trudne!,przerazony
O rety!,zaskoczony
To przekracza granice moich mozliwosci. ,zdegustowany
Znowu spotkala mnie ta sama sytuacja!,zly
Jestem pelen pozytywnych emocji!,szczesliwy
To wszystko mnie przeroslo.,smutny
Moje serce bije w rytmie harmonii.,kontemplujacy
To zostanie rozwiazane wkrotce,neutralny
To jak spelnione marzenie!,szczesliwy
Przejdzmy do pracy,neutralny
To mnie przerasta.,smutny
To wymaga potwierdzenia,neutralny
Nie moge w to uwierzyc,zdegustowany
Zaraz nie wytrzymam tej presji!,przerazony
Patrze i czuje sie lekko.,kontemplujacy
Jestem pelen szczescia!,szczesliwy
Jestem pelen radosci i szczescia!,szczesliwy
To wymaga sprawdzenia,neutralny
Jestem pelen pozytywnych emocji!,szczesliwy
Zaraz sprawdze szczegoly,neutralny
Jestem pelen ekscytacji i radosci!,szczesliwy
Nie umiem tego zrozumiec.,smutny
Zglosze to po analizie,neutralny
Nie potrafie poradzic sobie z tym bolem.,smutny
To jak najpiekniejszy dzien!,szczesliwy
Znowu czuje sie przytloczony,zly
Za chwile sprawdzimy szczegoly,neutralny
Jak mozna do tego dopuscic?,zdegustowany
Znowu wszystko na marne,zly
To mnie naprawde wkurza. ,zdegustowany
Po prostu sie zawiodlem. ,zdegustowany
To nie jest sprawiedliwe,zly
Nie potrafie zebrac mysli,przerazony
Stracilem kontrole.,smutny
Zaraz zapadne w przerazenie!,przerazony
Po prostu nie moge tego zrozumiec,zly
Z kazdym oddechem odpoczywam i czuje sie w harmonii.,kontemplujacy
To absolutnie wyjatkowy moment!,szczesliwy
To mnie doslownie pozera od srodka,przerazony
To jest zbyt straszne,przerazony
To jest absolutnie nieakceptowalne,zly
Chwila tej ciszy to chwila pelnej harmonii.,kontemplujacy
To mnie calkowicie dobilo.,smutny
Chwila spokoju wypelnia mnie poczuciem pelnej harmonii i relaksu.,kontemplujacy
Zajme sie tym za chwile,neutralny
Chce sie stad natychmiast wyrwac!,zly
To absolutnie nie miesci sie w moim pojeciu. ,zdegustowany
To mnie naprawde przerasta. ,zdegustowany
To jest haniebne,zdegustowany
Jestem pelen entuzjazmu i radosci!,szczesliwy
To wszystko jest za duzo do zniesienia!,przerazony
To jakas totalna pomylka,zdegustowany
To jak spelnione marzenie!,szczesliwy
To mnie zniszczylo od srodka.,smutny
Nie moge dluzej zniesc tej presji!,zly
Spokoj tej chwili daje mi poczucie pelnej harmonii.,kontemplujacy
Nie widze zadnego sensu w tym wszystkim.,smutny
Jestem pelen entuzjazmu!,szczesliwy
Po prostu nie wytrzymam juz dluzej,zly
Rownowaga zagoscila w moim sercu.,kontemplujacy
To wspaniala okazja!,szczesliwy
Znowu wszystko zawiodlo,zly
Trzeba to jeszcze sprawdzic,neutralny
To jak najwspanialsza chwila!,szczesliwy
Zaraz wroce,neutralny
Nie potrafie sie uwolnic od tego strachu,przerazony
Po prostu nie mam juz sily na to wszystko,zly
Zawsze chcialem to przezyc!,szczesliwy
Znowu czuje sie jakby nic sie nie zmienialo.,smutny
Jestem na dnie swojej wytrzymalosci.,smutny
Znowu czuje sie jakbym nie mial nadziei.,smutny
Nie moge wytrzymac tego napiecia,przerazony
Po prostu czuje sie przytloczony.,zly
Skontaktuje sie z kims w tej sprawie,neutralny
Jakie to wszystko jest zachwycajaco proste.,kontemplujacy
To absolutnie wyjatkowy moment!,szczesliwy
Jestem pelen emocji!,szczesliwy
Nie moge uwierzyc!,zaskoczony
To nie ma konca.,smutny
To musze dokladnie sprawdzic,neutralny
Sprawdze to pozniej,neutralny
Czuje sie kompletnie zagubiony.,smutny
To wymaga analizy,neutralny
Znowu wszystko na marne,zly
Nie moge juz tego dluzej tolerowac,zly
Za chwile to bedzie gotowe,neutralny
Kazda chwila tutaj jest niczym medytacja.,kontemplujacy
Nie wiem co robic.,smutny
Znowu czuje sie jakbym stracil sens.,smutny
To cudowna chwila!,szczesliwy
To jest po prostu niewiarygodne. ,zdegustowany
Za chwile sprawdze,neutralny
Znowu musze zaczac wszystko od nowa!,zly
Znowu wszystko sie sypie,zly
Nie potrafie znalezc sensu w tym wszystkim.,smutny
Nic nie zmienia mojej sytuacji.,smutny
Znowu wszystko sie wali na moja glowe!,zly
To jest wprost nie do uwierzenia! ,zaskoczony
Po prostu nie mam juz cierpliwosci,zly
Potrzebuje chwili na analize,neutralny
Jestem pelen ekscytacji!,szczesliwy
To nie jest do zaakceptowania!,zdegustowany
Zaraz cos wybuchnie!,przerazony
Jestem bardzo dumny z siebie!,szczesliwy
Jestem w pelni szczesliwy!,szczesliwy
Znowu wszystko wydaje sie szare i smutne.,smutny
Jestem pelen nadziei i szczescia!,szczesliwy
To jakis dramat,przerazony
Jestem w pelni usatysfakcjonowany!,szczesliwy
Zaraz bede drzec ze strachu!,przerazony
Z kazda minuta odpoczynku moje mysli staja sie spokojniejsze i bardziej zharmonizowane.,kontemplujacy
Jestem pelen radosci i energii!,szczesliwy
Znowu zaczynam wszystko od nowa,zly
Nie pojmuje takiego podejscia,zdegustowany
Prosze o chwile przerwy,neutralny
Nic mnie nie uszczesliwia.,smutny
Zalatwimy to pozniej,neutralny
Chwila odpoczynku pozwala mi poczuc pelnie chwili.,kontemplujacy
Nie jestem w stanie tego sluchac,zdegustowany
Znowu zawiodlem siebie i innych,zly
To jest absolutny brak szacunku. ,zdegustowany
Zaraz strace resztki nadziei!,przerazony
Z kazdym oddechem czuje sie bardziej zrelaksowany.,kontemplujacy
Nie moge sie z tym pogodzic.,smutny
Nie potrafie znalezc zadnej nadziei,przerazony
Znowu wszystko sie wali na moich oczach,zly
Jestem pelen radosci i spelnienia!,szczesliwy
Nie potrafie sobie z tym poradzic,przerazony
Po prostu mnie to zniecheca. ,zdegustowany
Nie potrafie uciec od swoich mysli.,smutny
To absolutnie nie do uwierzenia!,zaskoczony
Znowu sie zawiodlem,zly
To do omowienia pozniej,neutralny
Znowu wszystko idzie zle,zly
To jest po prostu absurdalne,zdegustowany
Po prostu nie wytrzymam juz tego,zly
Jestem pelen szczescia!,szczesliwy
To wszystko jest poza moja kontrola.,smutny
Znowu wszystko mi sie sypie,zly
Brak jakiejkolwiek odpowiedzialnosci,zdegustowany
Nie wytrzymam tego leku!,przerazony
To jest do zrealizowania,neutralny
Znowu wszystko jest nie tak,zly
Znowu to sie stalo,zly
Nie potrafie znalezc w sobie sily,przerazony
Co za niespodzianka!,zaskoczony
To po prostu niemozliwe!,zly
To jest za duzo,zly
Czy to nie jest niesamowite?,kontemplujacy
Zaraz sie to wszystko rozsypie!,przerazony
To uczucie zabiera mi wszelka nadzieje,przerazony
To mnie po prostu przerasta. ,zdegustowany
Znowu musze przez to przejsc,zly
Jestem pelen nadziei!,szczesliwy
Zajmijmy sie tym pozniej,neutralny
To dla mnie zbyt duzy ciezar.,smutny
To wymaga dodatkowego sprawdzenia,neutralny
Nie potrafie tego wytrzymac,zly
Nie potrafie tego przetrwac,przerazony
Spokoj tej chwili daje mi pelen relaks.,kontemplujacy
Trzeba to omowic,neutralny
To uczucie jest przytlaczajace jak morze,przerazony
Jestem pelen radosci!,szczesliwy
To jak cudowna okazja!,szczesliwy
Zajmuje sie tym pozniej,neutralny
Jestem pelen pozytywnych emocji!,szczesliwy
Jak mozna bylo to spartaczyc?,zdegustowany
Zaraz znajde odpowiedz,neutralny
Zaraz przeanalizuje sytuacje,neutralny
Nie moge znalezc wyjscia z tego labiryntu,przerazony
Zgubilem sie w swoim bolu.,smutny
To mnie po prostu irytuje,zly
To cudowny moment!,szczesliwy
To idealny wybor!,szczesliwy
To uczucie przyprawia mnie o mdlosci,przerazony
Jestem wkurzony na to wszystko,zly
Znowu wszystko poszlo na marne.,smutny
Znowu stracilem wiare w siebie.,smutny
Zaczynam sie czuc odrazony,zdegustowany
Znowu musze wszystko naprawiac,zly
To jak najlepszy wybor w moim zyciu!,szczesliwy
Po prostu czuje sie przygnebiony,zly
Za moment to sprawdzimy,neutralny
Moje zycie jest puste.,smutny
Po prostu czuje sie pusty.,smutny
Jestem pelen ekscytacji i energii!,szczesliwy
Zaraz bede plakac z przerazenia!,przerazony
Za chwile to zalatwimy,neutralny
Zajmuje sie tym za chwile,neutralny
Nie moge na to patrzec,zdegustowany
To wyglada na calkowita klape. ,zdegustowany
Nie potrafie sobie tego wytlumaczyc,przerazony
Znowu poczulem sie bezwartosciowy.,smutny
Znowu cos sie zepsulo!,zly
Z kazdym oddechem czuje jak moje cialo odpoczywa.,kontemplujacy
To wymaga dokladniejszego zapoznania sie,neutralny
Co sie stanie teraz?!,przerazony
Kazdy dzwiek jest jak szept natury.,kontemplujacy
Spokoj tej chwili daje mi ukojenie.,kontemplujacy
Znowu zawiodlem siebie.,smutny
Jestem pelen szczescia!,szczesliwy
Nie moge juz dluzej wytrzymac tego stresu!,zly
Chwila kontemplacji wypelnia mnie poczuciem wewnetrznej harmonii.,kontemplujacy
Czuje sie obrzydzony tym,zdegustowany
Jestem zupelnie zagubiony.,smutny
To calkowicie zmienia moje postrzeganie! ,zaskoczony
Jestem pelen entuzjazmu!,szczesliwy
Kazdy moment tu jest jak oddech nadziei.,kontemplujacy
Jestem tak szczesliwy!,szczesliwy
Ale ekstra!,zaskoczony
Nie wierze w to,przerazony
Jestem pelen pozytywnej energii!,szczesliwy
To po prostu nie miesci sie w glowie. ,zdegustowany
Znowu czuje sie w tyle.,smutny
Jestem pelen wdziecznosci!,szczesliwy
To nie jest do zaakceptowania,zdegustowany
Nie moge uwierzyc,przerazony
To jest naprawde ponizej wszelkiej krytyki,zdegustowany
Nie potrafie znalezc wyjscia z tej sytuacji.,smutny
Zaraz cos wybuchnie!,przerazony
Nie potrafie znalezc odpowiedzi,przerazony
Nie mam sily na nic.,smutny
Jestem pelen radosci!,szczesliwy
To jak cudowna okazja!,szczesliwy
To wszystko mnie calkowicie zniszczylo.,smutny
Zaraz oszaleje!,przerazony
Zaczynam tracic nadzieje,zdegustowany
Jak mozna tak lekcewazyc innych? ,zdegustowany
To wyglada na kompletna amatorszczyzne,zdegustowany
To jest absolutnie nieprawdopodobne!,zaskoczony
Nie tego sie spodziewalem,zdegustowany
Jestem pelen entuzjazmu!,szczesliwy
To wszystko sie wali,zly
Nie chce na to patrzec,zdegustowany
Nie mam juz sily na walke.,smutny
To wyglada na calkowita porazke. ,zdegustowany
Zajmijmy sie tym pozniej,neutralny
Kazdy oddech przywraca mi rownowage.,kontemplujacy
Znowu cos mi nie wyszlo!,zly
To mnie naprawde frustruje,zly
Zajmijmy sie tym powoli,neutralny
Skontaktuje sie z odpowiednia osoba,neutralny
Cala organizacja to kpina,zdegustowany
Z kazdym oddechem czuje sie w pelnej harmonii.,kontemplujacy
Nie moge tego zniesc!,przerazony
To jak najlepsza chwila!,szczesliwy
Miesnie mojego ciala rozluzniaja sie w ciszy.,kontemplujacy
Nie potrafie juz zniesc tej sytuacji!,zly
Po prostu mam dosc tego chaosu!,zly
Jestem naprawde sfrustrowany,zly
Jestem wypalony wewnetrznie.,smutny
To uczucie jest jak strefa mroku w mojej glowie,przerazony
To mnie dobilo.,zly
Co za brak taktu,zdegustowany
To jest naprawde cos wyjatkowego!,zaskoczony
Potrzebuje chwili na odpowiedz,neutralny
Jestem pelen radosci!,szczesliwy
Zaraz sie rozplacze!,przerazony
Potrzebuje wiecej czasu na to,neutralny
To jak spelniony sen!,szczesliwy
Prosze o chwile cierpliwosci,neutralny
To naprawde sie stalo?,zaskoczony
Znowu czuje sie jakbym nie mial celu w zyciu.,smutny
Jestem wniebowziety!,szczesliwy
To jak cudowna podroz!,szczesliwy
To jest po prostu szokujace! ,zaskoczony
Nie potrafie wyrwac sie z tego strachu,przerazony
Znowu musze to przetrzymac,zly
Chcialbym poznac wiecej informacji,neutralny
To jest przerazajace,przerazony
Jestem przepelniony pozytywna energia!,szczesliwy
To wymaga dluzszej analizy,neutralny
To absolutnie niesamowite!,szczesliwy
To wszystko jest nie do zniesienia.,smutny
To wyglada jak cos z innego swiata!,zaskoczony
Po prostu czuje sie bezradny w tej sytuacji.,zly
To jest nie do zaakceptowania. ,zdegustowany
Zaraz cos sie stanie!,przerazony
Zaraz sie tym zajmiemy,neutralny
Nie moge oddychac!,przerazony
Kazdy moment ciszy pomaga mi poczuc gleboka rownowage wewnetrzna.,kontemplujacy
Zglosze to odpowiednim osobom,neutralny
To jest absolutnie nie do zaakceptowania! ,zdegustowany
To mnie doprowadza do furii!,zly
Zajmijmy sie tym pozniej,neutralny
Jestem pelen szczescia i spelnienia!,szczesliwy
W tej chwili odpoczynku czuje pelna harmonie.,kontemplujacy
Trzeba to jeszcze omowic,neutralny
To naprawde fantastyczne!,szczesliwy
Zaraz zatone w tym wszystkim!,przerazony
To uczucie wydaje sie byc nie do przezwyciezenia,przerazony
Takiego obrotu spraw sie nie spodziewalem!,zaskoczony
To jak spelniony sen!,szczesliwy
To absolutna rewelacja! ,zaskoczony
To wszystko jest bez sensu.,smutny
Nie moge w to uwierzyc!,zaskoczony
Jestem w absolutnym szoku z radosci!,szczesliwy
Przestrzen wokol mnie pomaga mi poczuc sie w pelni obecnym.,kontemplujacy
Jestem pelen szczescia!,szczesliwy
To dla mnie ciezkie.,smutny
Jestem pelen szczescia!,szczesliwy
To moje najlepsze doswiadczenie!,szczesliwy
Patrze na krajobraz i odczuwam zachwyt.,kontemplujacy
Co teraz?!,przerazony
Za moment podam odpowiedz,neutralny
Prosze poczekac moment,neutralny
Nie moge juz z tego wyjsc,zly
To jest absolutna niespodzianka!,zaskoczony
To jak najlepsza decyzja!,szczesliwy
Jestem na skraju wytrzymalosci!,zly
To jest jak przepasc,przerazony
Zaraz sie cos stanie!,przerazony
To idealny moment na radosc!,szczesliwy
To jest koszmar,przerazony
Jestem pelen szczescia!,szczesliwy
To jest tragedia,zdegustowany
Prosze o moment cierpliwosci,neutralny
Potrzebuje jeszcze czasu,neutralny
Prosze poczekac chwile,neutralny
To jak cudowna podroz!,szczesliwy
Nie wytrzymam dluzej!,przerazony
Znowu czuje sie beznadziejnie.,smutny
Nie potrafie tego zniesc,przerazony
Czy nie powinnismy czesciej zatrzymac sie i cieszyc drobiazgami?,kontemplujacy
To naprawde pozytywne zaskoczenie!,zaskoczony
Zaraz cos sie wydarzy!,przerazony
Czuje sie calkowicie bezsilny.,smutny
To kompletnie nie do pomyslenia! ,zaskoczony
Znowu musze walczyc sam.,smutny
To absolutnie genialne!,szczesliwy
Nie mam nadziei na przyszlosc.,smutny
To wymaga przemyslenia,neutralny
To calkowicie mnie zawiodlo. ,zdegustowany
Jestem taki podekscytowany!,szczesliwy
To nie moze tak dalej trwac,zly
Patrze i widze spokoj i cisze.,kontemplujacy
Czuje sie jakbym mial zaraz wybuchnac!,zly
Jestem pelen entuzjazmu!,szczesliwy
To jest niesamowite odkrycie!,zaskoczony
,smutny
Prosze o chwile,neutralny
Nie moge tego zniesc!,przerazony
Jestem pelen pozytywnych emocji!,szczesliwy
To jest przerazajace,przerazony
Nie moge uwierzyc,przerazony
To jak spelnione marzenie!,szczesliwy
Za moment wroce z odpowiedzia,neutralny
Za chwile to zalatwimy,neutralny
Jestem tak podekscytowany!,szczesliwy
Sprawdze to wkrotce,neutralny
Czuje sie jakbym stracil wszystko.,smutny
Spokoj tej chwili daje mi poczucie pelnej harmonii.,kontemplujacy
To jest ponad moje sily,zly
Nie widze juz sensu w codziennym zyciu.,smutny
Chwila spokoju wprowadza mnie w stan glebokiej harmonii.,kontemplujacy
Zaraz podam odpowiedz,neutralny
To mnie po prostu przytlacza,zly
Nie moge tego pojac,zdegustowany
Z kazdym oddechem czuje wewnetrzna cisze.,kontemplujacy
To moment pelen radosci!,szczesliwy
To trzeba jeszcze ustalic,neutralny
Nie potrafie wytrzymac tej sytuacji!,zly
To jest zupelnie nowe podejscie! ,zaskoczony
Po prostu cudowne chwile!,szczesliwy
Brak jakiegokolwiek profesjonalizmu,zdegustowany
Po prostu wspaniale przezycie!,szczesliwy
Jestem pelen pozytywnych emocji!,szczesliwy
Zaraz cos strasznego sie wydarzy!,przerazony
To przechodzi ludzkie pojecie,przerazony
To absolutnie fenomenalne!,szczesliwy
To mnie calkowicie przeroslo.,smutny
To spelnienie moich marzen!,szczesliwy
Znowu to sie stalo,zly
Nie spodziewalem sie takiego wyniku!,zaskoczony
Skontaktuje sie z kims w tej sprawie,neutralny
Nie widze juz zadnego celu.,smutny
Znowu wszystko zawiodlo,zly
To daje mi poczucie spelnienia!,szczesliwy
Zaraz strace resztki nadziei!,przerazony
Z kazdym oddechem czuje sie spokojniejszy.,kontemplujacy
To uczucie mnie kompletnie rozklada,przerazony
Wkrotce sie tym zajme,neutralny
To uczucie jest jak niepowstrzymany strach,przerazony
Znowu to samo!,zdegustowany
To sie udalo perfekcyjnie!,zaskoczony
Zaraz cos sie stanie!,przerazony
Jakie to wszystko jest zaskakujaco spokojne.,kontemplujacy
Po prostu nie potrafie tego zniesc,zly
To miejsce ma swoja wlasna dusze.,kontemplujacy
Jestem juz zmeczony ta walka!,zly
Spokoj tej chwili wypelnia moje serce i umysl.,kontemplujacy
